pid,condition,conditionType,status,sanityFail,timeTracking,totalTime,gender,age,qConfusing,feedback,mortgagePrompt,pref0_3,pref0_6,pref6_9,pref6_12,idf0_3_hyp,idf0_6_hyp,idf6_9_hyp,idf6_12_hyp,PB3_hyp,PB6_hyp,idf0_3_exp,idf0_6_exp,idf6_9_exp,idf6_12_exp,PB3_exp,PB6_exp,numPB,MLcheatTrials,MLclicksNumber,ML_pa_mean,ML_pa_complete
215,1,Training,4,0,"[4.5, 6.9]",7.0,Male,35,No!,Thank you!,,"[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.1111111111111111,0.05555555555555555,0.3333333333333333,0.027777777777777776,0,1,0.9085602964160698,0.9531842929969364,0.9085602964160698,0.9779905885979652,0,1,14,5,36,0.25,"[0.16666666666666666, 0.0, 1.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0]"
216,1,Training,4,0,"[6.8, 11.2]",11.4,Female,36,No,,"{'Q0': 'I would choose the rate for the 19 years because I like to know payments.', 'Q1': 'I would decide which one would cost me the least in interest over time.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.0,0.023809523809523808,0.06666666666666668,333.25000000018474,0,0,1.0,0.9779905885979652,0.9564655913861946,0.8908987181403393,0,0,10,0,43,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
217,1,Training,4,0,"[8.7, 14.0]",14.3,female,53,No.,Not at this time.,"{'Q0': 'I would choose the lowest rate for the 19 years', 'Q1': 'I will paying longer so I would want the interest to be lower'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.023809523809523808,0.02564102564102564,0.027777777777777776,1,0,0.9564655913861946,0.9779905885979652,0.978716910292216,0.9779905885979652,1,0,7,2,59,0.5833,"[0.5, 0.0, 0.0, 1.0, 0.5, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0]"
218,1,Training,4,1,"[3.0, 5.7]",5.8,Male,59,Nothing,Good,"{'Q0': 'I used in arrow key ', 'Q1': 'Very quickly action'}","[1, 1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.3333333333333333,0.2777777777777778,0.0,333.25000000018474,1,0,0.7937005259840998,0.8491906647824764,1.0,0.7071067811865476,1,0,21,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
220,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
221,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
222,1,Training,6,0,"[20.8, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,48,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
223,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,15,0.3333,"[0.3333333333333333, 0.3333333333333333]"
224,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
225,1,Training,6,0,"[3.6, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,8,9,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
226,1,Training,6,0,"[5.7, 0]",,-,-,-,-,"{'Q0': 'the long run. 19 yrs', 'Q1': ""it's more beneficial long term""}","[1, 1, 1, 1, 1, 1, 1, 0, 0]",-,-,-,0.047619047619047616,1.0,1.0,1.0,-,-,0.9564655913861946,1.0,1.0,1.0,-,-,2,4,26,0.6,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
227,1,Training,6,0,"[6.9, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,71,0.79,"[1.0, 1.0, 1.0, 1.0, 0.6, 0.6, 1.0, 0.6, 0.6, 0.5]"
228,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,36,0.6111,"[0.6666666666666666, 0.6666666666666666, 0.5]"
229,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
230,1,Training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
